ItemID,Depressive,SentimentSource,SentimentText,Analytic,Clout,Authentic,Tone,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,posemo,negemo,anx,anger,sad,social,family,friend,focuspast,focuspresent,focusfuture,work,leisure,home,money,relig,death
3390,0,Sentiment140, right now i so hate life.,4.69,13.32,98.01,1,11.11,11.11,11.11,0,0,0,0,0,0,0,0,22.22,11.11,0,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0,0,22.22,0,0,0,0,0,0,0
3391,0,Sentiment140," RIP BRIEANA PAIGE HOPSTAKEN : MARCH 1ST, 2009 - APRIL 30TH 2009. love you and miss you...",62.04,99,4.97,25.77,11.11,11.11,0,0,11.11,0,0,0,0,0,0,0,5.56,0,5.56,0,0,0,5.56,5.56,0,0,5.56,16.67,0,0,0,5.56,0,0,0,0,0,0,0
3392,0,Sentiment140, Roommate reunion and im is stupid NEW MEXICO,13.54,50,85.21,1,9.09,9.09,9.09,0,0,0,0,0,0,0,18.18,0,9.09,0,18.18,18.18,0,0,0,9.09,0,9.09,0,9.09,0,9.09,0,18.18,0,0,0,9.09,0,0,0
3393,0,Sentiment140,#NAME?,11.86,50,1,25.77,0,0,0,0,0,0,0,0,0,0,12.5,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0
3394,1,Sentiment140,- s.a.ts      - studio - jess's  killah Q is back where the fuck is you,59.32,72.17,6.2,1,5.88,5.88,0,0,5.88,0,0,0,11.76,0,11.76,11.76,0,0,17.65,0,0,5.88,0,11.76,0,11.76,0,5.88,0,0,0,17.65,0,5.88,0,5.88,0,0,5.88
3395,0,Sentiment140, sad  sad  ~* MgoneWild *~,93.26,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0
3396,0,Sentiment140, sad awkwardness,93.26,97.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0
3397,0,Sentiment140, sad cuz i can't put twitter on my Aim info ,43.96,1.07,99,1,15.38,15.38,15.38,0,0,0,0,0,0,7.69,0,0,7.69,7.69,7.69,7.69,0,0,0,7.69,0,0,7.69,7.69,0,0,0,7.69,0,0,7.69,0,0,0,0
3398,0,Sentiment140, sad day*Lakers please make me happy with a W,97.95,22.08,17.46,99,7.69,7.69,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,7.69,15.38,0,0,15.38,7.69,0,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0
3399,0,Sentiment140, sad face twitter's messed up my page,93.26,15.86,43.37,1,10,10,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3400,0,Sentiment140, sad face.,93.26,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
3401,0,Sentiment140, sad now.......,52.71,50,43.37,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0
3402,0,Sentiment140,"- sad she won't be able to see Little Brother at Jazz Cafe on 1st July  However, I will NOT miss Eric Roberson on 8th/9th of October.",70.69,15.86,82.75,1,6.67,6.67,3.33,0,0,3.33,0,0,0,16.67,10,3.33,3.33,6.67,16.67,3.33,0,0,0,6.67,0,0,6.67,6.67,3.33,0,0,10,6.67,0,6.67,0,0,0,0
3403,0,Sentiment140,- sad that i'm not going pub quiz boozing again this week.  will have to settle for a bottle of ale and a movie,65.46,12.43,38.39,1,11.54,3.85,3.85,0,0,0,0,7.69,7.69,11.54,11.54,3.85,3.85,3.85,15.38,3.85,0,0,0,3.85,0,0,3.85,0,0,0,0,7.69,7.69,3.85,11.54,0,0,0,0
3404,0,Sentiment140, Sad that Sunset Rubdown is sold out,78.3,50,43.37,1,10,0,0,0,0,0,0,10,0,10,10,0,0,0,20,10,0,0,0,10,0,0,10,0,0,0,10,10,0,0,0,0,10,0,0
3405,0,Sentiment140, sad times in the hill,99,50,74.76,1,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
3406,0,Sentiment140, sad to see friends go... Have a good drive back to Washington state Standfield Family. See you again soon!,80.14,96.52,61.34,25.77,4.55,4.55,0,0,4.55,0,0,0,4.55,9.09,4.55,13.64,0,0,18.18,4.55,0,0,4.55,4.55,0,0,4.55,13.64,4.55,4.55,0,18.18,4.55,0,4.55,4.55,0,0,0
3407,0,Sentiment140, sat in water,99,50,98.01,25.77,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0
3408,0,Sentiment140,- scared soo bad. needs a cuddle buddy.  oh man. ash is asleep and its daaaark! AAHHH!!! alien leg!,79.28,82.96,1,1,4.76,0,0,0,0,0,0,4.76,4.76,0,4.76,0,4.76,0,9.52,9.52,0,0,0,9.52,4.76,0,0,9.52,0,4.76,0,9.52,0,0,0,0,0,0,0
3409,0,Sentiment140," school/band/maths/music lessons :,(",93.26,89.42,7.84,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,37.5,25,0,0,0,0
3410,0,Sentiment140," secretly fighting over boys , secretly Jealous of there 'flirting' .. Hmm , i'm sick of it  and i can't go any longer. Sorry hun. . .",63.83,65.56,69.14,1,12,8,8,0,0,0,0,4,0,12,4,4,4,4,12,12,4,0,4,16,0,8,4,20,0,0,0,12,0,0,0,0,0,0,0
3411,0,Sentiment140, see my depseration here?? lmao - btu  really its not funny. FML &quot;/,18.82,1,43.37,99,13.33,6.67,6.67,0,0,0,0,6.67,0,0,0,13.33,0,6.67,6.67,6.67,0,0,13.33,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0
3412,0,Sentiment140, she just plain freaks me out.....,46.37,13.32,4.97,1,22.22,22.22,11.11,0,0,11.11,0,0,0,11.11,0,11.11,0,0,0,11.11,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0
3413,1,Sentiment140, she makes all the bullish worth it http://mypict.me/2NIU,70.69,50,1,25.77,20,13.33,6.67,0,0,6.67,0,6.67,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,6.67,0,0,0,6.67,0,0,0,0,6.67,0,0
3414,0,Sentiment140, I'm too tired for 21 more days of this; I miss you&lt;3,42.68,50,28.81,1,23.53,17.65,11.76,0,5.88,0,0,5.88,0,11.76,5.88,5.88,0,0,11.76,11.76,5.88,0,0,5.88,0,0,5.88,5.88,0,0,0,11.76,0,0,0,0,0,0,0
3415,0,Sentiment140, I'm very Sad.. Hoping for you Forgiveness.. ,25.89,97.69,3.37,99,20,20,10,0,10,0,0,0,0,10,10,10,0,0,20,10,0,0,20,10,0,0,10,20,0,0,0,10,10,0,0,0,0,0,0
3416,1,Sentiment140, I'm very very happy!!!!!!!!!!! ;-)....Lalalalala I'm in my Taylor Lautner World haha!!!!!!!!,8.69,2.31,98.01,99,20,20,20,0,0,0,0,0,0,6.67,13.33,13.33,0,0,13.33,6.67,0,0,13.33,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0
3417,0,Sentiment140, Imma just twitter away at 4am in the morning!lol,99,50,99,99,7.69,7.69,7.69,0,0,0,0,0,7.69,23.08,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,0,0,0,7.69,0,7.69,0,0,0,0
3418,1,Sentiment140, in a good mood,99,50,13.15,99,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3419,1,Sentiment140, In a good mood.,99,50,13.15,99,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420,0,Sentiment140,- In bed watchin 'BTVS' wiv an achey head ,99,50,2.4,1,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0
3421,1,Sentiment140,"- In case you missed it, check the new love on the bloggety! http://www.studiofourblog.com/  Leave comments to let me know what'ya think! ",89.42,95.75,69.96,25.77,17.24,10.34,3.45,0,6.9,0,0,6.9,6.9,10.34,3.45,0,0,0,17.24,3.45,0,3.45,3.45,3.45,0,0,3.45,13.79,0,0,3.45,10.34,0,0,3.45,0,0,0,0
3422,0,Sentiment140, in one hour im going to do a french exam :S im nervous aaahh!!!!!!,74.42,11.97,91.95,1,11.76,11.76,11.76,0,0,0,0,0,5.88,11.76,17.65,0,0,0,23.53,5.88,0,0,0,5.88,5.88,0,0,0,0,0,0,17.65,5.88,5.88,0,0,0,0,0
3423,0,Sentiment140, in so much pain!!,68.29,50,13.15,1,0,0,0,0,0,0,0,0,0,14.29,0,14.29,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3424,0,Sentiment140, iPhone update 3.0 won't work for me ;( I keep getting a message popping up say the server was disconected  No jailbreak yet either ;(,74.94,12.43,63.54,25.77,7.69,7.69,7.69,0,0,0,0,0,7.69,7.69,7.69,3.85,0,7.69,19.23,3.85,3.85,0,0,0,0,0,0,7.69,0,0,3.85,11.54,3.85,3.85,0,0,0,0,0
3425,0,Sentiment140,"- is a little upset at this hair thing ..      work tonight , wendy's anyone ?",70.69,74.76,43.37,1,20,0,0,0,0,0,0,20,6.67,6.67,6.67,0,0,0,6.67,6.67,0,0,0,6.67,6.67,0,0,6.67,0,0,0,13.33,6.67,6.67,0,0,0,0,0
3426,0,Sentiment140, is an awesome band. (it's pronounced &quot;colonopenbracket&quot; fyi.,65.46,77.92,1,99,7.69,0,0,0,0,0,0,7.69,7.69,0,15.38,0,0,0,15.38,7.69,0,0,7.69,0,0,0,0,7.69,0,0,0,15.38,0,0,7.69,0,0,0,0
3427,1,Sentiment140, is anyone as turned on as i am?,32.58,50,85.21,25.77,18.18,9.09,9.09,0,0,0,0,9.09,0,27.27,18.18,0,18.18,0,27.27,18.18,18.18,0,0,0,0,0,0,9.09,0,0,9.09,18.18,0,0,0,0,0,0,0
3428,0,Sentiment140,#NAME?,99,50,63.54,25.77,0,0,0,0,0,0,0,0,15.38,15.38,7.69,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
3429,0,Sentiment140, is cold,52.71,50,1,25.77,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
3430,1,Sentiment140,-- is doing alright this morning ! &amp; lovees Calculating Collapse ,38.6,50,1.79,99,8.33,0,0,0,0,0,0,8.33,0,0,16.67,0,0,0,16.67,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0
3431,0,Sentiment140, is hurty,52.71,50,1,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0
3432,0,Sentiment140, is it bad?,18.82,50,1,1,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0
3433,1,Sentiment140,- is it me OR is jeremih a lil cutie ...  ... http://bit.ly/15tP6e,46.37,28.91,23.51,98.27,11.11,5.56,5.56,0,0,0,0,5.56,5.56,0,11.11,0,5.56,0,11.11,5.56,0,0,5.56,0,0,0,0,5.56,0,5.56,0,11.11,0,0,0,0,0,0,0
3434,1,Sentiment140,-- is juss chillin' outz listenin' to dem mad tunes.. beautiful night n feelin' goooood.. n waitin' 4 cuz to come on over.. ,98.05,50,20.24,25.77,0,0,0,0,0,0,0,0,0,16,4,0,4,0,8,4,0,0,4,4,0,4,0,0,0,0,0,8,0,0,4,0,0,0,0
3435,0,Sentiment140, is missing him already,5.89,92.33,1,1,14.29,14.29,0,0,0,14.29,0,0,0,0,14.29,14.29,0,0,28.57,0,0,0,0,14.29,0,0,14.29,14.29,0,0,14.29,14.29,0,0,0,0,0,0,0
3436,0,Sentiment140,- Is not looking forward to the next 6 weeks of hell (summer session I @Temple)   June 30th can't come soon enough...,81.63,1,99,1,4.17,4.17,4.17,0,0,0,0,0,4.17,8.33,4.17,4.17,0,8.33,12.5,4.17,0,0,0,4.17,0,4.17,0,0,0,0,0,12.5,4.17,4.17,0,0,0,8.33,0
3437,0,Sentiment140, is now home alone till i myself leave for the airport friday morning,72.69,10.58,99,1,12.5,12.5,12.5,0,0,0,0,0,6.25,12.5,6.25,6.25,6.25,0,12.5,6.25,0,0,0,6.25,0,0,6.25,0,0,0,0,18.75,0,0,0,6.25,0,0,0
3438,0,Sentiment140, is sad about the air france catastrophe ,93.26,50,3.37,1,0,0,0,0,0,0,0,0,10,10,10,10,0,0,10,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0
3439,0,Sentiment140, is stuck at home with a barfing kid. Can flu season please be over now,93.26,71.09,87.07,98.27,0,0,0,0,0,0,0,0,5.56,16.67,16.67,5.56,0,0,16.67,0,0,0,5.56,0,0,0,0,5.56,0,0,5.56,22.22,0,0,0,5.56,0,0,0
3440,0,Sentiment140, is upset the hubby isnt ina gud mood n wishes i was dere 2 comfort her n listen like i always do...u kno im hear if u wanna talk. LOVE U,12.37,80.42,1,78.19,20,20,8.57,0,8.57,2.86,0,0,2.86,2.86,17.14,0,2.86,2.86,22.86,2.86,2.86,0,5.71,2.86,2.86,0,0,17.14,2.86,0,2.86,20,5.71,0,0,0,0,0,0
3441,1,Sentiment140, isn't today a wonderful day?,72.69,1,99,99,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
3442,0,Sentiment140, it hurts...,52.71,50,1,1,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
3443,0,Sentiment140,#NAME?,70.69,25.24,43.37,1,20,6.67,6.67,0,0,0,0,13.33,6.67,13.33,13.33,0,0,0,20,0,0,0,0,6.67,0,6.67,0,0,0,0,0,20,0,0,0,0,0,0,0
3444,0,Sentiment140, It is stuff i probably shouln't be talking about at all,14.58,50,13.15,25.77,21.43,7.14,7.14,0,0,0,0,14.29,0,14.29,14.29,14.29,0,0,21.43,0,0,0,0,0,0,0,0,7.14,0,0,0,14.29,0,0,0,0,0,0,0
3445,0,Sentiment140, it makes me sad when I can't think of anything interesting to tell my grandpa. I must be so boring to him.,4.99,11.52,43.37,1,28,20,16,0,0,4,0,8,0,12,8,8,8,4,20,8,0,4,4,8,0,0,4,12,4,0,0,20,0,0,0,0,0,0,0
3446,0,Sentiment140,-- it makes me wish DEARLY that I could contribute some to the pile.   *sad sigh!*  I can't even write fan fics. how can I write a book!?,25.89,2.31,3.37,1.03,20,13.33,13.33,0,0,0,0,6.67,6.67,3.33,6.67,6.67,3.33,3.33,20,3.33,0,3.33,3.33,6.67,0,0,6.67,0,0,0,0,20,3.33,10,3.33,0,0,0,0
3447,1,Sentiment140," It makes the format tighter. I prefer it now. @LorelieBrown new to me, then. lol I only started getting &quot;serious&quot; about my writing...",38.6,7.67,89.63,25.77,21.43,14.29,14.29,0,0,0,0,7.14,3.57,7.14,0,10.71,3.57,0,14.29,10.71,3.57,0,3.57,3.57,0,0,0,0,0,0,3.57,7.14,3.57,3.57,0,0,0,0,0
3448,0,Sentiment140, It must be a horrible year for airplanes. I REALLY do not want to get on one any time soon.There must be something in the air (literally),54.54,9.86,39.18,1.23,9.68,3.23,3.23,0,0,0,0,6.45,6.45,12.9,16.13,9.68,0,3.23,22.58,3.23,0,0,0,3.23,3.23,0,0,0,0,0,0,16.13,3.23,0,0,0,0,0,0
3449,0,Sentiment140," It seems when I'm single, I wake up promptly at 9am. Whereas when I'm not, I sleep terribly late. So odd. :\",1,1,99,1,20.83,16.67,16.67,0,0,0,0,4.17,0,8.33,8.33,12.5,16.67,4.17,12.5,8.33,0,8.33,0,4.17,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0
3450,0,Sentiment140, it sucks being single even if it has been just 5 hours,1.05,9.13,1,1,13.33,0,0,0,0,0,0,13.33,0,0,20,13.33,6.67,0,26.67,6.67,0,0,0,6.67,0,6.67,0,0,0,0,6.67,13.33,0,0,0,0,0,0,0
3451,0,Sentiment140, It tis the last the last day of Autumn!!! I don't want Winter!,85.32,10.58,95.6,25.77,12.5,6.25,6.25,0,0,0,0,6.25,12.5,6.25,6.25,0,0,6.25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0
3452,0,Sentiment140," it was amazing, when i saw it i started screaming. But then my sister yelled at me and told me to shutup ",4.99,5.5,99,1,28,20,20,0,0,0,0,8,0,8,4,4,16,0,20,4,0,4,4,8,0,4,0,8,4,0,20,0,4,0,0,0,0,0,0
3453,0,Sentiment140," it was announced that I am officially leaving work, I thought I'll be happy to quit work. Oh, well, I am going to manage my own business.",13.07,4.8,82.75,99,23.33,16.67,16.67,0,0,0,0,6.67,0,6.67,16.67,3.33,0,0,30,3.33,0,0,6.67,0,0,0,0,0,0,0,3.33,16.67,6.67,13.33,0,0,3.33,0,0
3454,0,Sentiment140, she's a little dumb.... kinda scary that she has a kid,48.63,92.33,1,1,21.43,14.29,0,0,0,14.29,0,7.14,14.29,0,14.29,0,0,0,14.29,14.29,0,0,0,14.29,7.14,7.14,0,21.43,0,0,0,14.29,0,0,0,0,0,0,0
3455,0,Sentiment140, she's driving again,1.92,95.2,23.51,25.77,16.67,16.67,0,0,0,16.67,0,0,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0
3456,0,Sentiment140, shes on morphone. had 3 stints put in her heart. wtf,68.29,76.25,1.06,25.77,14.29,14.29,0,0,0,14.29,0,0,0,14.29,14.29,0,0,0,21.43,0,0,0,0,0,0,0,0,14.29,0,0,7.14,7.14,0,0,0,0,0,0,0
3457,0,Sentiment140, SHOOOT ME.,52.71,2.31,43.37,25.77,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,0,Sentiment140, show fifa,93.26,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3459,0,Sentiment140, sims 3 is messing up abit....,93.26,50,4.97,25.77,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0
3460,1,Sentiment140, Sims 3 is pure AWESOME-ness! created simon Cowell&amp;Terri Seymour! They're living in the same house. Haha!,93.26,67.52,1,99,0,0,0,0,0,0,0,0,4.55,4.55,9.09,0,0,0,18.18,9.09,4.55,0,13.64,0,0,0,0,4.55,0,0,4.55,9.09,0,0,0,4.55,0,0,0
3461,1,Sentiment140,#NAME?,98.58,30.86,99,99,5,5,5,0,0,0,0,0,5,10,0,0,0,0,5,5,5,0,10,0,0,0,0,0,0,0,5,0,5,0,15,5,0,0,0
3462,1,Sentiment140, sitting making cookies with my cuzzy!!,93.26,13.32,58.07,25.77,11.11,11.11,11.11,0,0,0,0,0,0,11.11,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0
3463,1,Sentiment140, sleeping is for losers!  and people who arent vampires,18.82,50,1.79,1,8.33,0,0,0,0,0,0,8.33,0,8.33,16.67,0,8.33,8.33,25,8.33,0,8.33,0,8.33,0,0,8.33,16.67,0,0,0,16.67,0,0,0,0,0,0,0
3464,1,Sentiment140, SMILE! Happy looks good on you  http://tumblr.com/x7o1xg3d9,93.26,92.33,1.06,99,7.14,7.14,0,0,7.14,0,0,0,0,7.14,0,0,0,0,7.14,7.14,0,0,21.43,0,0,0,0,7.14,0,0,0,7.14,0,0,7.14,0,0,0,0
3465,1,Sentiment140, smile. that's what i'm doing. i'm shining and blooming because i'm so happy.  i just wanna dream of happy thoughts forever.  hahaha!,1,5.5,43.37,99,24,16,16,0,0,0,0,8,0,4,24,8,12,0,20,8,0,4,16,0,0,0,0,0,0,0,0,16,4,0,4,0,0,0,0
3466,1,Sentiment140, smiley faces,93.26,50,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3467,0,Sentiment140, SNL doesn't come on here for another 70 minutes!!,62.04,20.24,74.76,25.77,8.33,0,0,0,0,0,0,8.33,0,16.67,8.33,8.33,0,8.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0
3468,0,Sentiment140, so depressed. I hate everyday right now.,1.92,15.86,99,1,20,10,10,0,0,0,0,10,0,0,0,20,10,0,10,0,0,0,0,20,0,10,10,0,0,0,0,20,0,0,0,0,0,0,0
3469,1,Sentiment140, So excited.,8.69,50,1,99,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3470,0,Sentiment140, so fuckkkked up au'ready!,72.69,50,7.84,99,0,0,0,0,0,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3471,1,Sentiment140, so good so good.,1,50,1,99,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,1,Sentiment140, so happy. less than a week!!,93.26,13.32,58.07,99,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,11.11,0,0,33.33,22.22,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,0,Sentiment140," so i had sushi with my best friend today from sushi-q, man that was some of the best sushi iv ever had in my life! what did you do today?",34.65,61.58,47.25,98.87,17.65,11.76,8.82,0,2.94,0,0,5.88,2.94,11.76,14.71,5.88,2.94,0,14.71,5.88,5.88,2.94,5.88,0,0,0,0,8.82,0,2.94,11.76,8.82,0,0,0,0,0,0,0
3474,1,Sentiment140, So many old but good movies on TV tonight. National Lampoons Vacation then The Princess Bride. Wonder of I will ever get to bed?,75.9,50,98.01,88.52,3.7,3.7,3.7,0,0,0,0,0,3.7,11.11,3.7,7.41,11.11,0,11.11,3.7,0,0,3.7,0,0,0,0,7.41,0,0,0,7.41,11.11,0,11.11,3.7,0,0,0
3475,0,Sentiment140,- so much for the pool ... I get to wait for the maintenance man!...yay for me ,98.71,29.92,19.27,97.58,10.53,10.53,10.53,0,0,0,0,0,10.53,21.05,0,5.26,5.26,0,10.53,0,0,0,5.26,0,0,0,0,5.26,0,0,0,10.53,0,0,5.26,0,0,0,0
3476,0,Sentiment140, so sad so sad. I at jux standing against the wall. I wana jive,59.32,3.89,91.95,1,11.76,11.76,11.76,0,0,0,0,0,5.88,11.76,0,11.76,11.76,0,0,11.76,0,0,0,11.76,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0
3477,0,Sentiment140, So sad! I hate my internet! It makes me sad! ,3.62,1.07,63.54,1,30.77,23.08,23.08,0,0,0,0,7.69,0,0,0,7.69,7.69,0,15.38,15.38,0,0,0,23.08,0,7.69,15.38,0,0,0,0,15.38,0,0,0,0,0,0,0
3478,0,Sentiment140, so sad! Its her birthday and that bratty boy ruin it!,1.92,92.33,1,1,28.57,7.14,0,0,0,7.14,0,21.43,0,0,0,7.14,14.29,0,0,7.14,0,0,0,14.29,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0
3479,0,Sentiment140, So so sick..gonna get wrapped up warm and watch some movies,34.14,50,10.08,25.77,0,0,0,0,0,0,0,0,0,6.67,0,13.33,20,0,13.33,13.33,0,0,6.67,6.67,0,0,0,0,0,0,0,13.33,6.67,0,6.67,0,0,0,0
3480,0,Sentiment140, so tight right now we shoulda won that but epic none the less had me on edge all game odom definitely puuled the clutch... Damnit lewis,41.01,36.51,47.93,85.87,10.34,6.9,3.45,3.45,0,0,0,3.45,6.9,3.45,3.45,10.34,6.9,3.45,6.9,6.9,3.45,0,6.9,3.45,0,3.45,0,6.9,0,0,6.9,3.45,0,0,3.45,0,0,0,0
3481,0,Sentiment140, so tired ... T.T&quot;,38.6,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3482,0,Sentiment140, so tired from work http://bit.ly/pQHGk,81.63,50,1,25.77,0,0,0,0,0,0,0,0,0,8.33,0,8.33,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0
3483,1,Sentiment140," so, @marielgates, i'm still curious as to this whole..David thing.",5.89,23.75,52.86,25.77,21.43,7.14,7.14,0,0,0,0,14.29,0,14.29,7.14,14.29,14.29,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0
3484,1,Sentiment140, Sold another shirt on CafePress: http://bit.ly/Fszc2,93.26,50,1.4,25.77,7.69,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,7.69,0,0
3485,0,Sentiment140, some burglars broke into my parents house &amp; stole some stuffs &amp; a car  People these days..............,93.26,69.14,43.37,1,10,5,5,0,0,0,0,5,5,5,0,0,0,0,10,0,0,0,0,5,0,0,5,10,5,0,10,0,0,0,0,5,0,0,0
3486,0,Sentiment140, Some people take all the joy out cooking. Meanie,99,79.76,1.79,99,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,8.33,0,0,0,8.33,0,0,8.33,0,0,0,0
3487,0,Sentiment140, someone came for the black + white puppy. Grrrrrrrrrrrrrr I love them.,83.81,92.33,13.15,25.77,21.43,14.29,7.14,0,0,0,7.14,7.14,7.14,7.14,0,0,0,0,7.14,7.14,0,0,7.14,7.14,0,7.14,0,21.43,0,0,7.14,0,0,0,0,0,0,0,0
3488,0,Sentiment140, someone come and save me!!,11.86,50,74.76,99,25,12.5,12.5,0,0,0,0,12.5,0,0,0,0,12.5,0,25,0,0,0,12.5,0,0,0,0,12.5,0,0,0,25,0,0,0,0,0,0,0
3489,0,Sentiment140, someone give me earphones for my music..please.,57.84,50,31.94,99,27.27,18.18,18.18,0,0,0,0,9.09,0,9.09,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,18.18,0,0,0,9.09,0,0,9.09,0,0,0,0
3490,0,Sentiment140, someone told me latin females dont have a sense of humor.,48.63,76.25,13.15,99,14.29,7.14,7.14,0,0,0,0,7.14,7.14,7.14,14.29,0,0,7.14,21.43,0,0,0,7.14,0,0,0,0,21.43,0,0,7.14,14.29,0,0,0,0,0,0,0
3491,0,Sentiment140, something I ate last night was NOT good....,13.54,1,99,99,18.18,9.09,9.09,0,0,0,0,9.09,0,0,9.09,0,0,9.09,18.18,0,0,0,9.09,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0
