Id,ItemID,Depressive,SentimentSource,SentimentText,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
3633,7920,0,Sentiment140,#rugby #leinster Rocky's up &amp; left &amp; isn't coming back  he's signed a 2yr deal with Brumbies. Ta for a great season..,25,93.26,34.44,43.37,91.14,5,12,52,32,4,4,0,0,0,4,0,0,8,12,8,4,0,4,16,4,0,0,8,0,4,4,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,4,4,0,4,8,4,20,4,12,8,0,4,0,0,0,0,0,0,0,0,0,0
3634,7921,1,Sentiment140,#runescape im here wcing magic againnnnn..... be nice to get to 52m wcng exp ,17,74.42,27.83,1,98.87,3.4,17.65,41.18,29.41,5.88,5.88,5.88,0,0,0,0,0,0,11.76,11.76,5.88,0,0,17.65,5.88,0,0,11.76,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,5.88,0,0,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,7922,0,Sentiment140,"#RyansHope - and Randall Edwards is okay as Delia, but I really miss Ilene Kristen  RE's Delia is a one-note bimbo, imo.",25,52.71,11.52,6.7,25.77,6.25,20,44,32,4,4,4,0,0,0,0,0,4,4,8,4,12,0,12,4,4,0,12,0,8,4,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
3636,7923,1,Sentiment140,#s1e11 Locke is either &quot;A Taxidermist or a Hit Man&quot; -Boone. (A Hunter or A Killer!) VERY FUNNY in light of later seasons ,28,97.73,23.75,52.86,25.77,4.67,10.71,64.29,35.71,0,0,0,0,0,0,0,0,14.29,7.14,3.57,3.57,7.14,0,7.14,10.71,7.14,0,7.14,3.57,7.14,3.57,3.57,0,3.57,0,3.57,0,0,0,3.57,10.71,0,0,0,7.14,0,10.71,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,10.71,0,3.57,7.14,0,0,0,0,0,3.57,0,0,0,0,0,0
3637,7924,1,Sentiment140,#SanctuarySunday  cant wait for the dvds to come out ,12,99,4.8,98.01,25.77,3,16.67,66.67,41.67,0,0,0,0,0,0,0,0,8.33,25,0,0,0,8.33,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,8.33,8.33,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0
3638,7925,1,Sentiment140,"#SanctuarySunday @Sus555 thanks for joining on #SanctuarySunday, follow more Sanctuary people to keep up to date on the tweets! ",22,99,91.35,61.34,94.75,5.5,22.73,68.18,31.82,0,0,0,0,0,0,0,0,4.55,27.27,0,0,0,0,18.18,4.55,4.55,0,9.09,4.55,4.55,4.55,0,0,0,0,13.64,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,9.09,0,4.55,0,0,0,13.64,0,22.73,4.55,13.64,4.55,0,0,0,0,0,0,0,0,0,0,0,0
3639,7926,1,Sentiment140,"#SanctuarySunday hehe, tesla &amp; magnus.....very interesting chemistry  lol",12,81.63,50,1,99,3,33.33,33.33,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,16.67,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0
3640,7927,0,Sentiment140,#SanctuarySunday we're not in the top right now ,11,80.14,50,99,25.77,2.75,18.18,63.64,45.45,9.09,9.09,0,9.09,0,0,0,0,9.09,9.09,0,9.09,0,9.09,9.09,9.09,9.09,0,18.18,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,18.18,9.09,9.09,9.09,0,0,0,18.18,0,36.36,0,27.27,9.09,0,0,0,0,0,0,0,0,0,0,0,0
3641,7928,0,Sentiment140,#satleo really wanted to be there folks. but work stopped me from comin down ,17,74.42,11.97,66.34,25.77,3.4,11.76,70.59,47.06,5.88,5.88,5.88,0,0,0,0,0,0,17.65,5.88,11.76,5.88,0,17.65,0,0,0,11.76,0,0,0,0,0,0,0,5.88,5.88,0,0,0,17.65,0,0,5.88,0,0,11.76,0,0,0,0,0,0,0,0,0,17.65,0,5.88,5.88,0,5.88,11.76,11.76,0,11.76,0,5.88,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0
3642,7929,1,Sentiment140,#savechuck Hopefully the news is true! ,9,75.9,50,1,99,2.25,33.33,44.44,33.33,0,0,0,0,0,0,0,0,11.11,0,11.11,11.11,0,0,11.11,11.11,0,0,22.22,0,22.22,22.22,0,0,0,0,0,0,0,0,0,22.22,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,7930,0,Sentiment140,#SaveEarl - That is all. ,7,29.3,50,1,25.77,1.75,28.57,42.86,28.57,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,14.29,0,0,0,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,7931,0,Sentiment140,#SaveEarl -&gt; Besides the comedic timing and scriptwriting is first rate. Don't banish me to &quot;My Name Is Earl&quot;re-runs  ,26,65.46,22.08,17.46,89.84,5.2,19.23,53.85,34.62,7.69,7.69,7.69,0,0,0,0,0,3.85,7.69,11.54,0,3.85,3.85,15.38,0,0,0,11.54,0,3.85,3.85,0,0,0,0,3.85,0,0,0,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,3.85,0,0,0,0,15.38,0,11.54,3.85,0,7.69,0,3.85,0,0,0,0,0,0,0,0,0,0
3645,7932,1,Sentiment140,#sayra says: hi bb i hope soon in my bed i want masturbam for you bb or i want sex nasty...  kisses,25,52.71,65.56,20.24,91.14,5,8,84,36,20,20,16,0,4,0,0,0,0,8,0,4,4,0,16,0,0,0,8,0,12,8,4,0,4,0,20,0,0,0,0,16,0,0,12,8,0,4,4,0,4,0,8,0,0,8,0,8,8,0,0,0,0,0,16,8,8,0,4,4,0,0,4,0,0,0,8,0,8,0,0,0
3646,7933,1,Sentiment140,#sayra says: hi bbs .. i hope soon in my bedroom  kisses  bye,15,70.69,74.76,82.75,99,3,13.33,66.67,26.67,13.33,13.33,13.33,0,0,0,0,0,0,6.67,0,6.67,0,0,13.33,0,0,0,13.33,0,13.33,13.33,0,0,0,0,20,0,0,0,0,6.67,0,0,6.67,6.67,0,0,6.67,0,6.67,0,0,0,0,0,0,13.33,13.33,0,0,0,0,0,13.33,13.33,20,0,6.67,13.33,0,0,6.67,0,0,0,0,0,0,0,0,0
3647,7934,1,Sentiment140,#sayra says: hi bbs........ i hope in my room for have to nice conversation and play    .... kisses bye,21,87.62,82.96,37.24,99,3.5,9.52,76.19,33.33,9.52,9.52,9.52,0,0,0,0,0,0,14.29,4.76,0,4.76,0,14.29,4.76,0,0,9.52,0,19.05,19.05,0,0,0,0,19.05,0,0,0,0,4.76,0,0,4.76,4.76,0,0,4.76,0,4.76,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,4.76,14.29,0,9.52,4.76,0,4.76,4.76,0,0,0,0,0,0,0,0,0
3648,7935,0,Sentiment140,#seattle - Help needed  Local Radiator repair shops? http://tinyurl.com/mgad2r,15,93.26,74.76,1,25.77,3,26.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,13.33,0,0,0,0,0,0,0,6.67,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,6.67,0,0,6.67,0,0,6.67,0,6.67,0,0,6.67,0,6.67,0,0,6.67,0,6.67,0,0,0
3649,7936,1,Sentiment140,#seb-day ,5,93.26,50,43.37,25.77,1.25,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
3650,7937,1,Sentiment140,#seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day pronto ,32,93.26,50,99,25.77,8,3.12,43.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,0,0,43.75,0,0,0,0,0,0,0,0,0,0,0,0
3651,7938,0,Sentiment140,#secondrecord - some crap by David Soul  only counting ones I bought myself not The Wombles and stuff that others got me as a kid.,27,46.37,1.38,33.94,1,6.75,14.81,74.07,48.15,22.22,11.11,11.11,0,0,0,0,11.11,7.41,7.41,0,3.7,7.41,3.7,7.41,3.7,3.7,0,7.41,3.7,3.7,0,3.7,0,3.7,0,3.7,0,0,0,0,11.11,0,0,0,3.7,0,7.41,0,0,0,0,7.41,7.41,0,3.7,0,7.41,0,0,3.7,3.7,0,7.41,0,0,0,0,0,0,0,0,0,3.7,3.7,0,3.7,3.7,0,0,0,0
3652,7939,0,Sentiment140,"#Setanta lost the rights to Premiership games, that sucks. Spose I should cancel my subscription ",18,75.9,13.32,4.97,1,3.6,22.22,61.11,33.33,16.67,11.11,11.11,0,0,0,0,5.56,5.56,5.56,5.56,0,0,0,22.22,0,0,0,11.11,0,11.11,0,11.11,0,5.56,5.56,5.56,0,0,0,0,11.11,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,5.56,0,0,0,5.56,11.11,0,5.56,0,0,5.56,0,5.56,0,0,0,0,5.56,5.56,0,0,0,0
3653,7940,1,Sentiment140,#shaundiviney #shaundiviney #shaundiviney #shaundiviney #shaundiviney #shaundivine @ponyy havent lost any followers yet  they love me!,18,31.3,50,23.51,25.77,4.5,44.44,44.44,22.22,11.11,11.11,5.56,0,0,0,5.56,0,0,0,5.56,5.56,0,5.56,11.11,0,0,0,11.11,5.56,11.11,5.56,5.56,0,0,5.56,16.67,0,5.56,0,0,11.11,0,0,0,5.56,0,5.56,0,0,0,0,5.56,0,0,0,0,16.67,5.56,5.56,5.56,0,0,5.56,5.56,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0
3654,7941,1,Sentiment140,#shaundiviney #shaundiviney #shaundiviney #shaundiviney IS TRENDIEST!!!  #shaundiviney #shaundiviney,11,80.14,50,1,25.77,2.2,72.73,9.09,9.09,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,7942,1,Sentiment140,#shaundiviney likes boys. #bradiewebb ,7,93.26,92.33,1,99,1.4,42.86,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,28.57,0,14.29,14.29,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3656,7943,1,Sentiment140,#shaunjumpnow  #shaunjumpnow  #shaunjumpnow #shaunjumpnow  #shaunjumpnow  #shaunjumpnow   #shaunjumpnow   -  thats for @cassidystarship ,13,82.82,50,1,25.77,3.25,69.23,15.38,15.38,7.69,0,0,0,0,0,0,7.69,0,7.69,7.69,0,0,0,7.69,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3657,7944,1,Sentiment140,#shaunjumpnow#shaunjumpnow#shaunjumpnow#shaunjumpnow #shaunjumpnow#shaunjumpnow#shaunjumpnow#shaunjumpnow #shaunjumpnow#shaunjumpnow ,13,93.26,50,1,25.77,3.25,84.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,7945,1,Sentiment140,"#shootfest should cover more types of photography (if possible laaah) events, portraits, sports, travel. i guess those are the main ones? ",24,72.69,20.24,1,25.77,4.8,20.83,54.17,29.17,8.33,4.17,4.17,0,0,0,0,4.17,4.17,4.17,8.33,0,4.17,0,16.67,4.17,4.17,0,8.33,4.17,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,8.33,12.5,0,4.17,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,4.17,4.17,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0
3659,7946,1,Sentiment140,#shortstack #shortstack #shortstack #shortstack #shortstack #shortstack ,9,93.26,50,1,25.77,2.25,77.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,7947,1,Sentiment140,#ShortStack #ShortStack #ShortStack #ShortStack #ShortStack #ShortStack #ShortStack  ,10,93.26,50,1,25.77,2.5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,7948,1,Sentiment140,"#shortstack are the best  if you don't know them, check them out ",15,18.82,90.87,10.08,99,3.75,13.33,66.67,53.33,20,20,0,0,6.67,0,13.33,0,6.67,6.67,13.33,0,6.67,6.67,20,6.67,6.67,0,13.33,0,6.67,6.67,0,0,0,0,20,0,0,0,0,13.33,6.67,0,6.67,6.67,0,6.67,0,0,0,0,0,0,0,0,0,6.67,0,6.67,6.67,6.67,0,0,20,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,7949,0,Sentiment140,#shortstack is dropping ,6,62.04,50,1,25.77,1.5,50,16.67,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,7950,1,Sentiment140,#shoutoutsaturday to @manz76 @WerdUp my new tweet buddies ,11,93.26,81.84,31.94,25.77,2.75,27.27,54.55,18.18,9.09,9.09,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,9.09,0,0,18.18,0,0,0,0,0,0,0,18.18,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,18.18,18.18,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0
3664,7951,0,Sentiment140,#shuttle #nasa another hydrogen leak has been discovered ,11,32.58,50,2.4,25.77,2.75,45.45,36.36,27.27,9.09,0,0,0,0,0,0,9.09,0,0,18.18,0,0,0,18.18,0,0,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,7952,0,Sentiment140,#silverlight  3 - more inconsistencies with #wpf - I can't have Thickness or ControlRadius values in my resources... ,19,64.39,1,96.09,97.58,4.75,31.58,63.16,36.84,10.53,10.53,10.53,0,0,0,0,0,0,10.53,5.26,0,5.26,5.26,5.26,5.26,5.26,0,15.79,5.26,5.26,5.26,0,0,0,0,0,0,0,0,0,15.79,0,5.26,0,5.26,0,10.53,5.26,0,0,5.26,0,0,0,0,0,5.26,0,0,5.26,0,0,0,10.53,0,10.53,0,10.53,0,5.26,0,0,0,0,0,0,0,0,0,0,0
3666,7953,0,Sentiment140,#Silverstone Signal so bad cannot get updates ,10,8.69,2.31,43.37,1,2.5,30,50,20,0,0,0,0,0,0,0,0,0,0,10,10,10,10,20,0,0,0,20,0,10,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,0,0,0,10,10,0,20,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3667,7954,0,Sentiment140,#SiriusXM still doesn't work on iPhone. Told me to &quot;give it another hour&quot; b/c they're having tech issues. That was 15 hours ago. ,29,31.79,63.49,47.93,25.77,4.83,10.34,62.07,37.93,13.79,3.45,3.45,0,0,0,0,10.34,0,6.9,13.79,3.45,0,3.45,20.69,0,0,0,10.34,3.45,0,0,0,0,0,0,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,3.45,0,0,0,10.34,13.79,0,17.24,0,3.45,13.79,3.45,0,0,0,0,0,3.45,0,3.45,0,0,0
3668,7955,1,Sentiment140,#sla2009 sabrina created the first law library intranet in 1996 (I told her I created the most famous law library intranet  ),24,93.26,50,7.84,99,6,37.5,66.67,25,12.5,12.5,8.33,0,0,4.17,0,0,8.33,4.17,0,0,0,0,12.5,4.17,4.17,0,16.67,4.17,8.33,8.33,0,0,0,0,8.33,0,0,4.17,0,12.5,0,8.33,0,4.17,0,0,0,0,0,0,0,0,0,0,0,25,0,12.5,12.5,0,0,12.5,0,0,8.33,0,4.17,4.17,16.67,0,0,0,0,0,0,0,0,0,0,0
3669,7956,1,Sentiment140,"#sla2009 we are the future, we are the information professionals/librarians/etc. *sing it to melody of We are the future by MJackson* ",26,88.9,98.93,5.76,25.77,5.2,23.08,73.08,50,15.38,11.54,0,11.54,0,0,0,3.85,11.54,11.54,11.54,0,0,0,15.38,0,0,0,7.69,0,0,0,0,0,0,0,11.54,0,0,0,0,3.85,3.85,0,0,0,0,0,3.85,0,3.85,0,0,0,0,0,0,11.54,11.54,0,0,0,0,0,15.38,7.69,7.69,0,0,7.69,7.69,3.85,0,0,0,0,0,0,0,0,0,0
3670,7957,1,Sentiment140,"#smbmsp reminder to not head INTO the library, but head up the stairs to the 2nd floor. listen for @newcoventry's loud voice ",25,99,21.18,69.14,25.77,5,16,72,40,0,0,0,0,0,0,0,0,12,20,0,0,4,4,4,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,8,12,0,12,0,8,8,0,0,0,4,0,0,4,0,0,0,4,0,16,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0
3671,7958,1,Sentiment140,#smc_mcr We getting started? ,8,72.69,99,7.84,25.77,2,37.5,37.5,12.5,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,12.5,0,12.5,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
3672,7959,1,Sentiment140,#smcsyd 1st social event I've been to that plays live twitterfeed. Feel for u guys up there - scary!! U doing gr8 job tho. Go u ,28,29.3,92.33,30.01,25.77,4,7.14,75,42.86,17.86,14.29,3.57,0,10.71,0,0,3.57,0,10.71,10.71,7.14,3.57,0,21.43,3.57,0,0,7.14,0,7.14,3.57,3.57,3.57,0,0,7.14,0,3.57,0,3.57,3.57,3.57,0,0,0,0,0,3.57,0,0,3.57,3.57,0,3.57,0,0,7.14,3.57,0,3.57,0,0,3.57,14.29,0,10.71,3.57,3.57,3.57,3.57,3.57,0,0,0,0,14.29,0,14.29,0,0,0
3673,7960,1,Sentiment140,"#smile @OwlRanger Not too terribly much more than usual. Working on the new game, playing the slightly less new one.  @TLGame",24,98.14,20.24,74.76,92.4,4,25,75,25,0,0,0,0,0,0,0,0,8.33,8.33,0,4.17,0,4.17,8.33,25,12.5,0,12.5,12.5,12.5,8.33,4.17,0,0,0,4.17,0,0,0,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,8.33,4.17,4.17,0,0,0,0,0,0,16.67,0,4.17,12.5,4.17,8.33,0,0,0,0,0,0,0,0,0,0
3674,7961,0,Sentiment140,#Snapture 3.0 works great. But why is it so expensive  Would buy it for sure if it was a little cheaper.  #jailbreak,25,14.11,21.18,1,99,4.17,20,76,48,12,0,0,0,0,0,0,12,4,4,12,8,12,0,16,8,4,4,12,0,8,8,0,0,0,0,0,0,0,0,0,20,0,4,8,4,4,8,0,0,0,0,0,0,0,0,0,12,0,4,4,4,0,4,8,0,4,0,4,0,4,0,0,12,0,0,0,0,0,0,0,0
3675,7962,1,Sentiment140,#snl...you've gotten better  keep it up,10,52.71,97.69,3.37,99,2.5,10,60,30,20,10,0,0,10,0,0,10,0,10,10,0,0,0,30,10,10,0,20,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10,10,20,0,20,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,7963,1,Sentiment140,"#southamericalovesmcfly Dont get worried, guys! We love you ",11,13.54,99,2.4,25.77,2.2,27.27,72.73,27.27,18.18,18.18,0,9.09,9.09,0,0,0,0,0,9.09,0,0,9.09,18.18,9.09,0,0,18.18,0,18.18,9.09,9.09,9.09,0,0,36.36,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,27.27,18.18,0,0,9.09,0,0,18.18,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,7964,1,Sentiment140,#spamaster is the new spamshit. ,8,93.26,50,7.84,25.77,2,37.5,37.5,25,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,12.5,12.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
3678,7965,0,Sentiment140,"#spotify would be amazing on iphone in the garden linked up to some speakers, millions of tracks on demand!  sadly not so ",25,98.05,21.18,69.14,25.77,5,20,80,44,0,0,0,0,0,0,0,0,4,24,8,4,4,4,8,4,0,0,12,4,8,4,4,0,0,4,0,0,0,0,0,16,4,0,4,4,0,4,4,0,4,0,0,0,0,0,0,8,0,0,8,0,0,0,4,0,20,0,20,0,0,8,4,0,0,0,0,0,0,0,0,0
3679,7966,1,Sentiment140,#spotify: one of the biggest joys of being european ,12,99,50,1.79,99,3,33.33,66.67,33.33,0,0,0,0,0,0,0,0,8.33,16.67,8.33,0,0,0,8.33,8.33,8.33,0,25,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,8.33,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0
3680,7967,0,Sentiment140,#Springwatch - absolutely nothing on tv tonight ,9,75.9,13.32,58.07,25.77,2.25,55.56,55.56,33.33,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,22.22,0,11.11,11.11,0,11.11,0,0,0,0,11.11,0,0,11.11,0,0
3681,7968,1,Sentiment140,#spymaster any chance of an invite from anyone? ,11,99,81.84,1,25.77,2.75,18.18,54.55,36.36,9.09,0,0,0,0,0,0,9.09,9.09,18.18,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,0,0,9.09,0,0,0,0,27.27,0,0,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,7969,0,Sentiment140,#spymaster do I have to kill now to gain levels and money quicker?    lvl 33,18,62.04,28.91,58.07,1,3.6,16.67,66.67,38.89,5.56,5.56,5.56,0,0,0,0,0,0,11.11,11.11,5.56,5.56,0,11.11,5.56,5.56,0,16.67,0,5.56,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,5.56,0,0,16.67,0,16.67,0,5.56,11.11,0,0,0,5.56,0,5.56,0,0,0,0,0,0
3683,7970,0,Sentiment140,#spymaster gimme free money i only have 17 ,11,32.58,18.16,2.4,99,2.75,18.18,45.45,27.27,9.09,9.09,9.09,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,9.09,0,0,27.27,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0
3684,7971,1,Sentiment140,"#spymaster is freakin brilliant- great job, guys!  @chrisabad @eston @albertchoi @benmyles",14,83.81,50,1,99,2.8,50,42.86,7.14,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,14.29,0,0,14.29,0,21.43,14.29,7.14,0,0,0,7.14,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,7.14,0,0,0,0,0,7.14,0,0,0,0,0,7.14,7.14,0,0,0,0
3685,7972,0,Sentiment140,#spymaster Someone just assassinated me 4x in a row.  That shouldn't be allowed. Wish I had some flying monkeys to sic on them! #partyfoul,27,46.37,50,4.97,88.52,3.86,29.63,74.07,48.15,18.52,11.11,7.41,0,0,0,3.7,7.41,3.7,11.11,11.11,3.7,0,3.7,14.81,0,0,0,7.41,3.7,3.7,3.7,0,0,0,0,11.11,0,0,0,0,18.52,0,3.7,7.41,7.41,0,0,0,0,0,0,0,0,0,0,0,7.41,3.7,0,3.7,0,0,3.7,3.7,3.7,11.11,3.7,7.41,0,0,3.7,0,0,3.7,3.7,0,0,0,0,0,0
3686,7973,0,Sentiment140,#squarespace   please.,5,93.26,50,1,99,1.25,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
